split,utt_id,speaker_id,gender,age,audio_path,text,accuracy,completeness,fluency,prosodic,total
train,013720182,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720182.WAV,WE CAN NEVER HAVE TOO MANY FRIENDS,8,10.0,8,7,7
train,013720189,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720189.WAV,MY GOAL IN LIFE IS TO BE BETTER THAN YOU,8,10.0,8,7,7
train,013720198,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720198.WAV,GREAT TO SEE YOU BANK ON ILL,8,10.0,8,8,7
train,013720199,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720199.WAV,GOING TO APPLY FOR A JOB TODAY,8,10.0,8,7,7
train,013720201,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720201.WAV,ANYTHING TO HAVE YOU HERE AGAIN,8,10.0,8,8,7
train,013720215,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720215.WAV,LET'S GO TO THE FARM,8,10.0,8,8,7
train,013720233,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720233.WAV,THAT WAS THE MESSAGE RIGHT,9,10.0,9,8,8
train,013720256,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720256.WAV,BUT YOU KNOW WHAT THIS MEAN RIGHT,8,10.0,8,7,7
train,013720274,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720274.WAV,I WANT TO SEE YOU IN THE QUARTER FINALS,8,10.0,8,7,7
train,013720275,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720275.WAV,IN THE MEAN TIME ENJOY THE JOURNEY,9,10.0,9,9,9
train,013720311,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720311.WAV,BUT YOU HAVE TO LISTEN DARLING,8,10.0,8,8,8
train,013720360,1372,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1372\013720360.WAV,HOW GOOD IT IS OF YOU TO BE HERE,8,10.0,8,7,7
train,014070040,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070040.WAV,MY WORK IS GOING TO BE CUT OUT FOR ME,8,10.0,8,7,7
train,014070080,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070080.WAV,THE PEOPLE WERE VERY FRIENDLY,8,10.0,8,8,8
train,014070092,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070092.WAV,THAT'S A VERY SMALL AMOUNT OF MONEY,8,10.0,7,7,7
train,014070101,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070101.WAV,THE NEED IS TO MAKE THIS MORE EFFECTIVE,8,10.0,7,6,7
train,014070159,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070159.WAV,I KNOW A LOT OF THOSE,8,10.0,8,7,7
train,014070207,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070207.WAV,WELCOME AND HAVE A GREAT WEEKEND,8,10.0,7,7,7
train,014070217,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070217.WAV,LET'S GO TO THE SHIP,8,10.0,8,7,7
train,014070239,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070239.WAV,FUN TO PRACTICE IN GARDEN,8,10.0,8,7,7
train,014070248,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070248.WAV,LOVE AS MUCH AS WE DO,8,10.0,8,7,7
train,014070265,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070265.WAV,THAT'S HOW THEY SAY IT IN SOUTH,8,10.0,7,7,7
train,014070270,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070270.WAV,BATS NEED TO GET GOING,8,10.0,8,7,7
train,014070281,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070281.WAV,GOOD LUCK TO EVERYONE ELSE IN THE THIS,8,10.0,8,7,7
train,014070297,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070297.WAV,GOOD MORNING HOPE YOU HAVE A WONDERFUL DAY TODAY,8,10.0,7,6,7
train,014070304,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070304.WAV,WILL THE KINGS HAVE A CHANCE TO REPEAT,7,10.0,7,7,7
train,014070308,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070308.WAV,THAT IS I ASK QUESTIONS AND GOD ANSWERS,7,10.0,7,7,7
train,014070336,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070336.WAV,NEXT YEAR WILL BE DIFFERENT SHE THOUGHT,6,10.0,7,7,6
train,014070341,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070341.WAV,OF ALL SUBJECTS OF DISCUSSION THIS IS THE MOST DIFFICULT,7,10.0,7,7,6
train,014070343,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070343.WAV,NOW HE WAS BORED AND ALSO ANGRY,7,10.0,8,7,7
train,014070349,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070349.WAV,HE IS NOT USED TALKING THIS WAY WITH A WOMAN,7,10.0,8,7,7
train,014070358,1407,m,24,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1407\014070358.WAV,THAT'S WHAT'S THE MATTER WITH HIM NOW,8,10.0,8,7,7
train,014180002,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180002.WAV,SOME MANDY WANTS TO FIND THE AUNT,8,10.0,8,8,8
train,014180008,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180008.WAV,LILLY CAN PLANT THE FISH,7,10.0,8,7,7
train,014180011,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180011.WAV,DO CAN DRAW THE COW,8,10.0,8,8,8
train,014180013,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180013.WAV,MARY CAN SEE THE SAY,8,10.0,9,8,8
train,014180044,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180044.WAV,SEVEN FOUR NINE FIVE,8,10.0,7,7,7
train,014180051,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180051.WAV,PETER LIKES ICE SKATING,9,10.0,8,8,8
train,014180063,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180063.WAV,HONEY LIKES CAKE,9,10.0,8,8,8
train,014180077,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180077.WAV,LET'S DRAW NACY'S EYE,8,10.0,8,8,8
train,014180084,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180084.WAV,BITTY LIKES YOUR RIGHT SWEATER,8,10.0,8,8,8
train,014180088,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180088.WAV,LOOK AT ALICE CHOOSE,8,10.0,8,8,8
train,014180100,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180100.WAV,JACK ME GOT ON THE BUS,8,10.0,9,8,8
train,014180131,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180131.WAV,MIKE WASHED THE EGYPT PLANT,8,10.0,7,8,7
train,014180139,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180139.WAV,TIM WHAT'S TO BE A GOOD A STUDENT,8,10.0,8,8,8
train,014180143,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180143.WAV,LUCY WILL A READ IN JUNE SIXTH SEE,7,10.0,6,7,6
train,014180150,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180150.WAV,WHAT ARE YOU DOING THIS FOR,9,10.0,9,9,9
train,014180155,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180155.WAV,HOW CAN YOU HERE,9,10.0,10,9,9
train,014180158,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180158.WAV,YOU TO BUY SURE,9,10.0,9,9,9
train,014180160,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180160.WAV,OH NOT THAT NO,9,10.0,7,7,8
train,014180165,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180165.WAV,BE TO BUG TO BACK,8,10.0,9,8,8
train,014180166,1418,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1418\014180166.WAV,YES I SEE THE HOUSE,8,10.0,9,9,8
train,014190006,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190006.WAV,LAYLA CAN DRAW THE MONKEY,8,10.0,8,8,8
train,014190025,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190025.WAV,LUCY IS A FRIEND FROM CANADA,7,10.0,7,7,6
train,014190027,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190027.WAV,MANDY LIVES IN JAPAN,7,10.0,7,7,7
train,014190030,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190030.WAV,SIX TWO THREE THREE,7,10.0,8,8,7
train,014190055,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190055.WAV,NEIL IS GOOD AT BASKETBALL,7,10.0,8,8,7
train,014190059,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190059.WAV,MIKE ATE A LITTLE RICE,9,10.0,9,9,9
train,014190060,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190060.WAV,NEIL LIKES CAKE,5,10.0,8,7,5
train,014190062,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190062.WAV,NEIL LIKES SAUSAGE,3,10.0,8,7,4
train,014190064,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190064.WAV,HENNY SMELLS FRESH BREAD,7,10.0,7,7,7
train,014190071,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190071.WAV,BY MY MOUTH,9,10.0,9,8,9
train,014190073,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190073.WAV,LET'S DRAW JAYME'S TOE,7,10.0,7,7,7
train,014190081,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190081.WAV,LET'S DRAW NEIL'S ARM,7,10.0,8,8,7
train,014190088,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190088.WAV,SANDY HAS A BEAUTIFUL SHORTS,8,10.0,10,9,8
train,014190095,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190095.WAV,BETTY NEEDS NEW SKIRT,7,10.0,8,8,7
train,014190098,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190098.WAV,JAYME GOT ON THE UNDERGROUND,7,10.0,9,8,6
train,014190107,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190107.WAV,SO HE WENT ON TO TEACHER'S OFFICE,8,10.0,8,8,8
train,014190108,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190108.WAV,THE LAYLA WALKED TO BUS STOP,8,10.0,7,7,7
train,014190114,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190114.WAV,HENNY CAN SEE THE KITCHEN,8,10.0,9,8,8
train,014190128,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190128.WAV,LAYLA LOVES COOL,7,10.0,7,7,7
train,014190172,1419,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1419\014190172.WAV,AND MY NAME TOO,8,10.0,8,7,7
train,014350004,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350004.WAV,BILLY RAN AWAY FROM THE GOAT,9,10.0,7,8,8
train,014350012,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350012.WAV,TIM RAN AWAY FROM THE BIRD,8,10.0,8,8,7
train,014350016,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350016.WAV,CASEY IS GOING TO SEE SQUID,8,10.0,7,8,7
train,014350017,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350017.WAV,STEEVEN IS GOING TO SEE WHALE,7,10.0,7,7,6
train,014350018,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350018.WAV,ALISA IS GOING TO SEE ANT,6,10.0,8,8,6
train,014350020,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350020.WAV,MIKE IS GOING TO SEE SHARK,9,10.0,8,8,8
train,014350022,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350022.WAV,HENNY LIVED IN AUSTRALIA,8,10.0,9,8,8
train,014350028,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350028.WAV,ONE FOUR EIGHT SEVEN,8,10.0,8,7,7
train,014350085,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350085.WAV,ALISA HAS A BEAUTIFUL SNEAKERS,7,10.0,8,7,7
train,014350094,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350094.WAV,DAVID LOVES THE NEW T SHIRT,8,10.0,8,8,8
train,014350103,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350103.WAV,HENNY GOT ON THE YACHT,3,10.0,7,7,4
train,014350110,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350110.WAV,SO DAVID WENT ON TO CITY,8,10.0,8,8,8
train,014350127,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350127.WAV,STEEVEN GOT THE CUCUMBER,5,10.0,6,6,5
train,014350133,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350133.WAV,BETTY GOT THE CELERY,3,10.0,6,7,3
train,014350146,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350146.WAV,BETTY LIKES THE EDUCATION CLASS AT SCHOOL,4,8.6,6,6,4
train,014350153,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350153.WAV,IS IT THIS ONE,8,10.0,7,6,8
train,014350157,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350157.WAV,HOW ARE WE GOING,9,10.0,10,9,9
train,014350158,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350158.WAV,SO I HAVE COME HERE,8,10.0,9,8,8
train,014350163,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350163.WAV,AND THE DOG TOO,9,10.0,10,9,9
train,014350165,1435,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1435\014350165.WAV,I CAN DO NO GOOD HERE,9,10.0,7,7,8
train,014470007,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470007.WAV,IT IS A VERY BOSSY TURKEY,8,10.0,7,6,7
train,014470017,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470017.WAV,CASEY WENT TO SEE SQUIRREL,9,10.0,8,8,8
train,014470026,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470026.WAV,MARY LOVES FRANCE,8,10.0,8,8,8
train,014470028,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470028.WAV,NINE NINE FIVE ZERO,8,10.0,8,8,8
train,014470031,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470031.WAV,EIGHT EIGHT FIVE,8,10.0,9,9,7
train,014470038,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470038.WAV,THREE EIGHT EIGHT FOUR,9,10.0,9,9,9
train,014470039,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470039.WAV,ONE NINE THREE FOUR,9,10.0,9,8,8
train,014470048,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470048.WAV,ANDY LIKES SURFING,8,10.0,9,8,8
train,014470053,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470053.WAV,LUCY LIKES RUNNING,9,10.0,9,9,9
train,014470060,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470060.WAV,HE LIKES CAKE,9,10.0,10,9,9
train,014470063,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470063.WAV,I CAN SMELL THE TOFU,8,10.0,8,8,7
train,014470072,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470072.WAV,LOOK AT NEIL'S SINGER,7,10.0,7,7,7
train,014470084,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470084.WAV,PETER HAS A BEAUTIFUL BOOT,8,10.0,7,7,7
train,014470100,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470100.WAV,TINA IS CLEANING THE CAR,8,10.0,9,8,8
train,014470109,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470109.WAV,THEN LYNDA WALKED TO NATURE PARK,8,10.0,8,8,8
train,014470124,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470124.WAV,NEIL THIS IS GREEN BEAN,8,10.0,8,8,8
train,014470140,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470140.WAV,REPORTER TINA IS NOT A REAL T V REPORTER,8,10.0,7,7,7
train,014470141,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470141.WAV,JACK IS NOT A REAL BASEBALL PLAYER,8,10.0,7,7,7
train,014470149,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470149.WAV,BUT WHERE ARE WE,7,10.0,8,7,7
train,014470150,1447,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1447\014470150.WAV,IS IT SO FATHER,4,10.0,8,7,4
train,020340016,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340016.WAV,MINDER IS GOING TO SEE SPARE,8,10.0,8,8,7
train,020340019,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340019.WAV,AND IS GOING TO SEE DUCK,8,10.0,8,8,8
train,020340029,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340029.WAV,EIGHT ONE SIX NINE,8,10.0,9,9,8
train,020340043,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340043.WAV,TWO ONE THEY EIGHT,8,10.0,8,8,8
train,020340055,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340055.WAV,LOOK AT STEVEN'S SWEATER,9,10.0,9,9,8
train,020340056,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340056.WAV,DATE LIKES YOUR BLUE SUNS GLASSES,8,10.0,8,8,8
train,020340063,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340063.WAV,LOOK AT JOY'S JEANS,8,10.0,8,8,8
train,020340065,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340065.WAV,SAND NEEDS NEW COAT,8,10.0,8,8,8
train,020340071,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340071.WAV,PETER NEEDS NEW SHOES,7,10.0,8,7,7
train,020340096,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340096.WAV,SO MIKE WIT INTO THE WASHROOM,8,10.0,8,8,8
train,020340098,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340098.WAV,SO JACK WIT INTO THE HOSPITAL,8,10.0,8,8,8
train,020340109,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340109.WAV,THEN THE KANGAROO JUMPED REALLY REALLY HIGH,7,10.0,8,8,6
train,020340113,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340113.WAV,THEN YOU HAVE TO BITTER IT FROM THE TOOLED,8,10.0,8,8,7
train,020340124,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340124.WAV,I LIKE PANDAS TOY PANDAS,9,10.0,9,8,8
train,020340140,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340140.WAV,MY TIME IS YOURS,9,10.0,9,9,8
train,020340144,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340144.WAV,HOW CAN MY BE SO HAPPY DAY AFTER DAY,9,10.0,8,8,8
train,020340156,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340156.WAV,ONE TWO THREE AND THERE YOU ARE,8,10.0,8,8,8
train,020340162,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340162.WAV,THESE ARE YOUR BAN PETS,8,10.0,8,8,7
train,020340166,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340166.WAV,GIVE ME YOUR HANDS,8,10.0,9,9,8
train,020340169,2034,m,8,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2034\020340169.WAV,COME TO ME IN THE MORNING,9,10.0,9,9,9
train,020360017,2036,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2036\020360017.WAV,WE ALL HAD A GOOD TIME,9,10.0,10,9,9
train,020360019,2036,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2036\020360019.WAV,THEY COULD NOT HELP BUT NOTICE,9,10.0,9,9,9
train,020360036,2036,f,21,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER2036\020360036.WAV,AND WE KNOW THAT WE ARE LOVED,9,10.0,9,8,8
